class,fire_angle,init_veloc,alcance,alt_max,veloc,rcsmed,rcsMSD,beta
MM,63.46368181969941,155.1967248716001,1213.832477787787,764.2723865864629,50.63375314675982,-28.751559337680305,14.33527037261284,1585.2230334217525
MM,59.90228974740614,165.94606682801742,1335.2742029280337,785.6643586496504,55.43260636622031,-20.18372239422395,0.2206365922854765,1081.1526674297515
MM,65.66328047260774,155.34313447433354,1256.1039172090054,847.2237507000492,52.23336532632624,-32.30305457910062,19.417013094578046,1759.1258357055483
MM,67.63675201683043,158.20240266893802,1155.2792671050088,867.2549593792126,45.615432639480304,-21.19027055768914,0.9087124655927994,1008.0834466732819
MM,71.16831295382754,167.84116005719264,949.56191008709,828.9245171392888,46.544400969809125,-14.806400008754341,0.11844437579285483,1188.5092707804397
MM,69.49121004265407,151.49484353827287,1163.3235533165973,888.2226540783093,44.574832474473624,-28.83718951787614,17.980317169326817,2239.471154528035
MM,75.25336896187632,156.72286136425276,836.887100421779,953.9021977956992,32.66292448853581,-26.34704449415659,13.906380056709718,1786.5302898122122
MM,75.70152968337138,156.00365509088712,736.9440298687759,856.6055694073139,34.780291444563524,-20.68113816266504,10.515667846993423,1705.74581261625
MM,73.30153400476644,153.84339022090114,950.8816123526257,918.2364910639709,41.813182696662096,-27.53693853475816,17.89735488086413,1755.8798754984532
MM,81.28470875829457,153.9111278234089,482.5012103923235,915.7200044154915,22.66464246914228,-26.539281688119594,15.608979380421108,2023.3915390627444
MM,70.50499614427216,108.8650709268488,203.2208745116205,903.2575931190444,9.272191572023475,-17.291938234582577,3.9769522288346906,12.009131452045937
MM,44.8763357818249,184.99920066672524,2474.0053884319427,770.0659547791053,101.92260956816767,-24.66092662442278,0.7583150080283794,2102.3096796720542
MM,47.148273099020514,184.40132422027517,2514.2152504660608,806.7495681346663,100.45571129033817,-24.164157305763606,1.4434664592269115,2488.670867175405
MM,48.79571675188293,187.41900671364837,2388.7677897415815,833.1360800452806,97.52463347645207,-27.39906144723701,14.530719226136469,2070.081151815886
MM,51.0685881316335,192.4560852214619,2299.5978864015706,865.1366486407355,87.53367958021111,-30.4167438988869,7.113398368109181,1833.2296107867837
MM,53.342762490042375,184.95294646644328,2283.373766198656,930.1169100529555,86.61164874338404,-25.99175570959394,14.891898067674791,2425.402928463953
MM,54.59243368055673,199.2000998481193,1761.3238297548291,984.6622739073559,63.46757598616384,-26.343164616768682,3.2159018141110884,568.6393817838125
MM,58.25000753958524,196.10510663713404,1958.4459394099115,1004.3526830173363,73.92154800815871,-30.473957356136463,13.732774923713816,1773.5537918645753
MM,61.893455138311744,189.59463482648587,1853.4728408551703,1067.603807805042,68.26905974563621,-27.356556843039336,8.81498957196007,2119.7318668339703
MM,63.84930787441321,198.886283756439,1610.3137640129594,1030.164188497932,68.94651568444276,-20.4262489825814,1.3449348905082914,1464.5037372289064
MM,57.552084514945264,185.58009820929823,2235.206146994498,1048.586079175006,86.63970462200935,-28.2346772764573,21.161708899030277,2371.4762104847396
MM,69.3907036831205,189.32752402327472,1441.3229222936177,1120.0031097533004,71.85507611895113,-27.042191152255242,15.302736780568893,1898.7351392003445
MM,66.62275126333722,192.12275506913963,1602.816071245618,1131.7274087611927,60.11680703913174,-28.50348434638005,14.286758982034264,1605.0102967887422
MM,73.37324015723237,192.58582288820799,1255.1950175235434,1234.5657920771068,51.55256644341823,-28.338928960388927,14.236110039188663,2113.2279682071985
MM,65.40782221473081,184.8094993189908,1881.0821619460746,1202.9697013023492,66.76172568911502,-25.51361835315805,6.896827316267601,1925.0549887209656
MM,77.54620641802843,189.8850778511542,983.2411946792971,1243.7946038100345,66.23626039053735,-25.678477356327534,17.107470395465665,2280.713256804539
MM,71.37452843963997,194.97532643823146,1306.7915892039355,1319.4539625488108,57.378967169221234,-27.269949275437,17.95688051311617,595.8153373051084
MM,43.734385752968855,251.22426708859746,2524.2306602627887,976.2861860561793,100.11643667656644,-20.02624218961367,1.3575085806705935,1157.263123618547
MM,75.5399253616611,189.05160523975732,1185.8594388950482,1347.7785387844615,58.75281516410851,-28.213549725890992,21.920212680174416,1888.6902812020141
MM,48.39187491621095,211.81790579155827,3428.0343764522763,1078.7332316819998,128.58057004739766,-27.8524228214206,4.51099745553126,5766.994104897188
MM,81.7405930799898,193.3172608581557,671.6463303458474,1442.131892243553,30.677849234637385,-26.119365664034824,15.532605568477948,2086.440701169664
MM,79.5055291414431,191.9525850059146,865.1935811886589,1393.682002334376,42.215427707797325,-28.07209543542898,15.226031448772698,1545.6822192187726
MM,83.4970447683728,190.85373163362843,570.0947951641139,1427.9290249932626,25.932261547907867,-28.75459894887847,18.562508245518003,2293.901108993259
MM,51.38638867511204,218.90724917341413,3210.1464385242134,1198.147643562451,106.09963182280096,-33.22326536098426,15.861673075773545,2906.196199970076
MM,56.31212057384761,228.34410846912985,2592.6748896761665,1221.458458121601,96.85298051145318,-17.493956558204616,0.20635478663043827,2372.4694127992325
MM,53.63982812396523,217.49054013839864,3209.6586522548505,1295.370261082019,100.18842158479167,-24.72057080416763,1.033277911270357,3524.525238275004
MM,61.90093764135955,219.055275413846,2721.6149704729783,1478.4202390221765,87.26197140794869,-16.4051819673871,1.6098870470986189,3415.9528965287877
MM,56.71146415049059,232.03502873803964,2401.3253493240663,1461.3912721575334,97.55672257073645,-26.181818896598507,1.2267709316351088,571.5424935855215
MM,63.23909933924855,221.34202310313393,2521.9309710687958,1546.4682658466713,73.86814692938333,-28.183209456027214,15.092690157721623,2093.76194762166
MM,67.91677067878146,214.2912263058303,2383.5080532918264,1643.143470478153,76.49297212397882,-17.258617239088725,1.3430584301876998,5077.06149963137
MM,65.34011810996861,219.80449917625788,2505.5745109600784,1648.2611320035394,77.56157219603375,-23.522090847371356,4.459785233221133,2728.499487233167
MM,69.40496085892887,227.0663382616412,1862.1199603479442,1743.7591193012997,67.82906903102541,-32.80325927655807,8.658632247995008,1410.058352088077
MM,73.5917344666378,224.04184920854883,1617.8333826725789,1734.8145445205155,45.51081505412778,-31.26290732763662,20.45690241253422,1582.0902571366091
MM,71.48053798652471,223.14683990303527,1960.7065963979705,1750.7823608814483,58.372643808362845,-27.576415268368656,13.69045447150847,1890.0465218732745
MM,75.53376313416044,234.06151235048625,1420.9195575106107,1845.3010767281737,53.36930796579975,-31.38910415506321,15.73998408215197,790.2892397948672
MM,81.6600124925461,228.22166780636087,886.792106986354,1729.2286975753811,77.45804741947123,-20.622049827828477,1.6287122738079916,2207.987849376502
MM,77.60001495471676,220.5451514324481,1410.8777972050686,1859.244929502661,48.49745308086799,-28.516341834393252,21.531867892311958,2945.8251082388765
MM,83.99017506398602,244.6204403504954,574.8034244242308,1792.9679844118573,22.617777365630275,-19.285961540687403,9.239910109999421,1070.0768109794724
MM,45.79163268094232,249.22488652410738,4256.890410028815,1345.1628575107072,129.88976391267016,-24.934074362646925,0.7626834084661276,3665.730203652773
MM,47.54291013658434,256.5135102996577,3850.726706790859,1392.0114421304468,116.32728225844535,-39.42761357101126,7.686645083041512,2482.712801517898
MM,49.66123591476146,251.77588202212024,4083.7298986493993,1478.4087463973651,114.85115995817772,-27.790262309365506,0.768678937180109,1513.2180683266304
MM,51.41745111891,257.21633637362225,3882.9080783773325,1578.9784656573015,106.68863885281912,-28.16084795616274,0.34751452268189453,1924.1314838152068
MM,55.580619614765396,250.99610713940731,3837.4990896208433,1726.8592497931368,104.57384993854447,-27.16522012799652,4.70403537047617,2961.2230395875467
MM,57.64148989421553,270.058008959325,2894.8619267677273,1804.9132841326089,74.97430364659495,-27.061094679104873,2.001204052996215,713.062965609485
MM,53.6674496668516,250.24504985880608,3953.2225034419516,1646.8072159698586,115.20316314787205,-34.11667364527215,13.441851768005705,2725.975244854333
MM,65.88128702702421,255.7979073765616,2725.008685454209,1886.8049129501026,122.38007702183563,-14.646204558243221,0.1304061381198114,3433.828383037098
MM,59.79020640322301,254.62015055323388,3435.1218667468524,1881.381793851257,96.1176311202212,-23.370359843019255,1.7593077173535185,1842.200300264108
MM,63.49013654934165,256.0854478283191,3106.7685357737823,2039.848618509564,88.8847991639103,-26.29750126240301,2.589111645640685,1436.7842742872035
MM,67.33920274469767,275.19336735998127,2482.7724174621185,2111.8930817971473,56.81305922928878,-15.874339825827917,0.47238294060498376,1212.7930640337158
MM,73.68289775470598,259.2999807170336,2072.1214803577527,2197.65846692652,51.89604423351497,-26.83018969258369,21.847383625578786,2070.52479530699
MM,77.4678844197752,274.1908306194402,1359.6027740928796,1999.241122596591,68.40865742302995,-17.589257989923862,0.8866253086672984,1087.7210549804524
MM,75.79746177900333,249.01164724300136,2070.1507292770348,2303.1759152173904,64.28081514812317,-17.027124483381407,2.2952260899606145,4690.6141861528595
MM,81.75996731948993,276.9875976260961,1008.9742052969713,2410.1066998224264,39.15353644896509,-26.721624500339306,21.437933662201065,665.5212202087905
MM,45.769841239708235,279.2764687791761,5226.452322247684,1636.4841910737748,145.20382554357258,-27.09309831763155,2.833786707439163,4585.530101021735
MM,47.70116969654161,282.5838665198807,5028.4244212275,1717.1915592983705,136.58777917485028,-25.489059503543004,4.6327761247111034,3462.3348453624567
MM,55.71285025926645,283.3119597212228,4703.367661100351,2123.8627110549005,113.22155805941455,-26.991595115825344,2.0543370919942383,3492.5582374366977
MM,61.84902174752946,286.652016086539,4055.867602670452,2393.1579177861845,92.18116013745293,-26.57193425926702,4.931587968535737,2747.5620746917775
MM,47.778459779506996,318.9412525787141,5232.026594896973,1864.0664208085777,152.73958818031323,-34.40227222692711,7.510216765237541,2748.7597082384145
MM,49.67686663873552,311.66591674985136,4687.354392297041,2151.094892263714,157.7324555311477,-22.653926681291875,0.709172819375592,1705.1972587434623
MM,61.52385137835249,324.841763648875,4117.159860540028,2551.010811219113,104.97892798095792,-27.95935415027327,5.933549387438596,1786.1439542057421
MM,71.52527389951298,350.5994147517083,2082.028505287977,2477.4017630016,61.163885756950364,-29.31385403796395,11.750368984883416,393.47240595271313
MM,73.41718296748483,326.57381725590056,2514.193404484469,2653.087027441902,108.90088765381599,-30.701987462663947,10.564527937291501,1558.3475288185773
MM,44.16973719137176,298.2586876389788,6178.446802808303,1743.7208489794464,189.79649487364512,-24.897359026380396,5.787793747396364,6671.285741194106
MM,55.44855060732379,333.9749140638069,5792.133913709918,2596.3876380364172,195.3255809969146,-19.486400224651746,7.52310993367152,5063.2115444358315
MM,45.607658123035186,301.779543490901,6208.945285660067,1847.7540017229041,187.6271500114204,-35.595048350002976,8.488515547746445,5740.04465901736
MM,48.51162924722993,447.9533645072392,7321.951434560732,2895.5708398079814,192.02150164457802,-17.926861402799254,4.431970701705321,3874.947871915287
MM,44.62346953141404,341.83365236022945,6971.522844201224,2098.57053350639,194.16202904412037,-28.94513573459848,6.6589524815622205,2682.365213881212
MM,53.29471188940837,238.13207771046984,5261.653854132017,1790.7441382466568,196.22218403003788,-42.88803458075784,12.646544120387745,48388.14880707537
MM,50.176980546543035,359.4746683476842,5254.873416196164,2142.5903542541046,152.49055374732825,-24.05825419865422,5.921373220982659,3348.2668435440896
MM,60.72435601441866,308.5781225444484,5928.076108212084,2966.4824745613014,225.52038872559518,-25.04895265151398,16.19463396847761,4442.054277753868
MM,53.76735173568012,354.5151569727232,6976.526291046963,2900.4668378770994,181.05631913810893,-39.73055728393012,8.205038758856396,5870.635901320138
MM,42.79332214358834,289.8575676002269,5781.867911227663,1572.506893186838,172.46577763252944,-23.748031616064097,9.41167309369542,6839.249182015795
MM,53.35232447965585,375.05009047066267,6563.622832675474,2843.0651674185383,200.41913017663725,-22.984338559986107,8.153477735634905,4630.093922719919
MM,57.69558567466022,343.85214931250465,7297.477354264938,3315.7038426414647,250.33962566630333,-23.21000205019537,9.503150236256928,3085.5187838577835
MM,46.23266477888459,291.6824497125181,6164.648866403235,1836.5512953969003,192.4687571850683,-27.371789135551985,11.92459904678661,7844.17937969454
MM,59.06465998417195,307.5141716783159,5487.300592903966,2664.846049483979,193.86466965522726,-18.260357466899144,2.012123128767538,5304.714772798339
MM,60.97703907606033,313.57372476488024,5902.7008640994945,3016.8977429959004,210.80801932006506,-16.139582677892133,11.679993598792569,8419.585509031524
MM,56.42324372147415,329.6948221204419,5855.58733174135,2677.310398177812,200.65343022266947,-22.810647525116064,6.017282064469981,6379.269879069655
MM,43.98769837902335,300.91257353095426,6211.9426706497015,1746.8847756049097,189.17666107908747,-24.89929189172531,5.787793747396364,6723.374872669683
MM,53.74286816260739,354.9468610533896,6151.245123425579,2660.4604019449785,196.09051737623352,-21.579169839556418,7.52310993367152,4838.427564254136
MM,48.31303161393731,274.9792756033493,5869.429197457002,1828.2536039317622,186.79934589765875,-36.8104406096265,8.488515547746438,9811.045240965566
MM,55.7976194006969,348.65606454538494,6117.249006973954,2799.586451773488,196.57587701614614,-18.883884643348352,4.431970701705321,4890.904967344807
MM,44.23703410083145,346.10111351952963,7107.821976980426,2110.7946368359153,194.7620475005074,-34.01278540672163,6.6589524815622205,2778.0837604704902
MM,51.317411864934996,251.8481125899849,5419.918819692141,1789.571669744375,192.52825705201792,-35.727573632164244,12.646544120387745,13540.243685911402
MM,57.647519609870294,274.09977430814905,4583.700098749531,2096.9120442751805,157.9722299246282,-24.360086248745272,5.921373220982659,5554.94687172454
MM,56.69157624420433,354.5069648719575,6582.743584175033,3046.2060554155437,273.03903122821316,-24.905181493411963,16.194633968477614,7788.524991769673
MM,48.741869568012085,425.85557952509475,7538.652927466109,2899.952034342321,176.755106571658,-27.9377985590637,8.2050387588564,4240.303963200482
MM,42.642383778397864,291.24770981376895,5801.693753652143,1569.6926375850426,172.77398670595576,-23.756254927552938,9.41167309369542,6776.500239539402
MM,44.52134987556065,310.5141601701194,6591.315156843695,1844.5993584845367,183.66027042267322,-36.270831387962346,25.46989349760595,6573.832404232601
MM,43.70605105930833,338.930126457034,6037.48726033263,1863.4126431899936,155.73220257302782,-37.62730504230471,22.543428031369594,3085.632254637906
MM,43.835278278620216,336.3497540815125,6000.515637249563,1848.7624211550462,165.22398371227814,-20.564308550310802,26.515999820852226,3740.566477119848
MM,43.91757349631227,338.9839523920186,5873.118055322279,1871.3498859342117,143.08248171669723,-27.732029610812827,30.437105172756592,1760.0326161620458
MH,58.86589137272479,232.69785060046814,3113.6205321828907,1533.1578482843554,90.96883998881938,-11.657482384499716,8.443233403303248,1670.781764814962
MH,44.652460939258276,298.67321138405,6648.459690692049,1863.2145295923476,176.2721456291284,-27.16220996618814,7.805595293773326,11687.26949989243
MH,44.38633873304531,302.38170838197124,6329.740683965782,1808.2906616605499,166.4941837225231,-28.020811542659317,7.949514743444702,6988.03259628175
MH,43.893168584160016,311.671867027168,6429.341893181329,1831.6895637102946,179.68653220618657,-17.17612570125845,4.677560731214356,12083.384890085243
MH,41.97241440161905,368.10724198230577,5258.863122063812,1776.8690812288096,149.93461795684172,-26.635130141356882,6.527804233850006,1205.9046808995772
MH,43.89587374288285,296.82209945085447,5860.598326005506,1668.9581611208325,155.27938485133632,-34.513625841508286,29.94568954846547,5280.080586727494
MH,43.64402554103751,321.2667195191147,6493.637321594468,1867.930066088317,167.24484406577335,-26.8664758375108,7.367727040115785,5826.5047726078055
MH,44.09211102094953,308.004894085341,6327.256739622837,1812.4993755939356,182.66336022791978,-13.405455909003502,8.863162968575391,10624.362213606168
MH,43.33476109111565,321.8273780850015,5607.205199590697,1762.8847054267544,143.17330494412656,-28.075038170892846,15.072836700217923,1531.7196348300536
MH,43.180932277267296,303.89037884758034,5251.769001470758,1601.5313151800538,144.86110949716115,-22.705314070952717,19.27040278516934,1954.8518540469015
MH,43.37503400452205,299.3062043889919,5539.213558841023,1615.7970127566507,150.11889363793233,-23.47085798374571,5.316265997300697,3164.721946619172
MM,43.44042313873519,336.93921876116997,5975.270532540346,1843.1837434537194,149.2030587069303,-22.75150465576412,22.769924915354423,2911.369655218086
MM,43.433009766662174,347.8733151040513,5880.273009658264,1860.4775981918635,152.61447134725455,-34.56401551655977,23.560319357273453,2231.803184218267
MM,44.10018106596766,326.8107446534704,6179.251959848049,1856.3232172951145,180.28038402343145,-35.87571909824032,22.986422615173645,6752.122844805318
MM,43.2167095264455,360.9186300840899,5812.836473802907,1850.2011119975548,157.87519099391983,-22.10517183645262,23.299009758918608,3416.498474111987
MH,59.27753693776789,225.90081959124402,3198.829572297776,1533.5251740124397,90.31076730368412,-35.13885433142614,32.28266160851179,2760.107166585942
MH,43.8739578525427,314.9110980434697,6520.3361385539,1859.9022786375758,174.18837127897223,-21.270231401376456,7.8055952937733295,5658.167644264063
MH,44.87735543519647,292.62606175542476,6433.6215479058155,1814.6592562344224,168.55241583197915,-23.83468132633216,7.949514743444698,9899.816726851837
MH,44.13849556223616,305.48807936081994,6474.146752159278,1830.9813422383988,181.18117482907562,-16.24143362139299,8.661909455136069,8005.323017142511
MH,42.40914947157829,346.50418008577697,5706.005011184125,1776.2564098057326,168.8392221999263,-16.02158514103267,10.34813851291334,2491.5882579189697
MH,44.22859927419056,292.3225483139223,5868.7043875472955,1672.1300872614481,155.83499017139528,-33.54659429740197,29.945689548465467,5622.122956185491
MH,44.18513622840756,310.4878223855424,6578.45909398869,1876.6864601917218,167.01044540282197,-23.424585280603925,4.997905575894613,13511.890217966917
MH,43.12716254372025,340.0973271779879,5769.675694038289,1791.194067328142,175.2667770550176,-14.473154645244222,8.863162968575391,2579.182540321625
MH,43.252002035254705,325.9419013821027,5444.957305226662,1762.7255906546438,142.58766828365248,-22.413817148662297,6.825757277265183,1398.016003187226
MH,44.61512107818698,269.1025024274662,5852.146531229304,1586.9315143211431,170.30518154916746,-20.570717984542494,34.91941630200804,9674.111021554127
MH,43.94777877063299,286.52095125099504,5722.202128585799,1605.0483085813617,164.28715043579507,-20.33532406074023,8.117161581998754,6585.489416526555
MH,43.99031755307783,104.64812574663974,932.9456892285126,260.81515353972384,68.33492831540283,-25.016362198159236,6.826810119903815,1626.1960486112343
MH,49.484265675785664,106.61946913906601,966.8869211732159,319.00027322243227,61.43413907463767,-24.1380905334736,6.426887361285239,2160.3069764403144
MH,46.15385092638659,108.29121085285914,1009.9487734156052,317.78726420764156,64.15191167598392,-18.116544186618345,5.822883691169432,2201.9040228960876
MH,49.78040355850519,113.73977924110042,858.8608551730149,355.1652622314626,55.10810956667752,-25.02758505760509,2.960005993593647,759.137481173042
MH,52.431657238115704,111.54994496732333,856.3286194743202,361.0900499347471,56.50926852942224,-27.70372480854349,20.973855752038784,957.18757560724
MH,53.710037694944894,106.25641017187594,852.1149623789402,352.7572010453586,53.24960360402437,-22.38963666508862,21.157843807568995,1396.6673867378631
MH,58.333513576529725,108.3621457140561,792.5817621709147,405.39164857616294,46.02842368914613,-23.50105592408373,10.700753503801224,941.6098445474645
MH,59.68201048987561,109.1425405303582,729.6121397739396,379.50569511746113,43.622045278176174,-23.695512473094006,9.39358071719806,1221.4416387544272
MH,60.1413539371871,109.31036354159541,768.048539873083,420.4636407141496,43.862488775723996,-23.04768106381395,9.631266385235723,1369.287299800549
MH,62.55762995047565,108.55749013448103,724.4420811404641,412.60432958907006,41.07310580904482,-25.72207510230952,22.77939936233325,1208.6694450874438
MH,63.598025281838225,114.28308251097573,704.9917965204229,429.1645724306824,37.743096683860415,-13.275054253291055,2.3915616921642275,987.4946823656051
MH,66.69948587101261,109.41615819360224,657.1810732715529,448.90246630306024,34.820575762100994,-14.599594067277144,0.367772365084825,1726.127724752178
MH,69.61937396403988,112.09190031274099,594.5518407097074,452.2802811710998,31.062751324695224,-16.15564974225937,15.306174781900307,1401.7184845016432
MH,73.98039962296063,109.04561013075919,461.79194819608074,497.0812043121164,23.973211081420317,-25.20580234154904,17.29662855792906,1195.7620960498461
MH,71.9805345213397,111.98989064670944,540.960207187799,491.0793169464711,26.913728281829627,-23.406416574965796,22.340343996381126,1187.5761662500213
MH,75.15500558712324,108.23740383471629,464.47907545980166,480.02226540222995,23.38231583679601,-21.33038570956193,13.462532854710476,1801.0105700041754
MH,78.56226307379139,111.34451306935036,353.1018417836583,524.1087233226424,18.10282194377537,-22.43248464900891,14.457292001659185,773.1502838756114
MH,79.87731662707098,109.23530998711834,317.1544816052427,508.1731393921822,16.215566640822193,-23.749200274398675,22.14471494312817,1491.8464196535717
MH,45.19789014469032,161.69106794486,1924.0056007429669,584.5870299897522,91.65686362724266,-19.607832332924737,12.352620559935753,2061.939404177526
MH,46.176806532808,158.312284386631,1906.8617356802313,596.4522615295808,89.23179259576139,-28.351830574489526,22.891902667568434,2459.450225431149
MH,49.36148797781769,159.37887995788614,1986.521151041638,685.5966584278394,86.92219236265342,-17.64335691941748,11.28492711021717,2811.4847408704363
MH,53.72941690841244,158.44856619395074,1843.5968857242415,702.0375404002033,82.38881869244477,-16.921871694011905,9.665368371868887,3105.087089249195
MH,50.84984056207232,161.62829573931822,1875.5262168324573,708.4580900463346,81.56220984376382,-24.512894179733994,5.579539038957119,1780.6894693488175
MH,54.77895118041632,165.72003497310857,1728.3070974443244,760.3687412683594,69.31293058151516,-14.76329456770134,3.920562598542494,1775.9988661141317
MH,61.92406168152668,157.60400520024976,1606.8823256661267,830.1282259738263,73.26670460532591,-23.386222022722126,14.173520181482072,2887.128324667895
MH,56.37138668603378,167.57385965861147,1658.2956493920597,808.583724891542,65.1574153836219,-18.569153095030323,4.555298338372445,1311.749988697266
MH,58.72237402453112,163.86225748502795,1748.6209259178527,830.6877736473002,71.62055110205893,-21.99521937282841,14.23271619418432,2314.2763556625496
MH,63.654182554871994,157.1700423613521,1554.8956542535357,896.5187664720548,58.65583192234823,-20.949799761443177,14.292104719522278,3573.3340116021627
MH,65.2401828568579,167.6109902723227,1317.6594172210407,931.8500247578442,49.528235787699444,-22.736239469298106,9.60024141295479,831.8200346551262
MH,67.32064048379165,160.04404592577097,1373.1317004642115,959.4927688815852,51.27890552256762,-18.29877792227316,8.656312519982645,2306.066105602441
MH,69.23917171922511,164.0536220418228,1229.9630983861994,933.3145694342924,53.64943438432921,-14.460692225194233,10.261173430820167,2199.071867259516
MH,73.60844718913498,167.16672491002976,950.3616851409213,918.7255269659432,48.193987413877025,-23.298489389150564,21.2004806461007,1142.4965051872334
MH,70.7281095285962,167.06247970022898,1090.9261738456883,988.2940399865075,42.85026450519482,-27.43499698987777,16.396131808284103,1212.2900763955886
MH,43.962668929658754,228.92776125057742,2735.028750886228,883.1620870878207,107.92591808355913,-15.451742414512774,0.08569929957489997,1884.1218280477738
MH,75.53942368264305,159.9405013782869,950.6315994843611,1044.3587628978241,33.53109119137188,-20.574892044865074,16.104902799118953,2608.865162210075
MH,77.55032742200468,169.33132434443962,762.3528834111912,1085.634442668153,42.93754048930625,-23.043352382101492,12.784891236463594,1046.024760625917
MH,47.43397275408552,209.30035533588702,3288.563235855803,1044.8225596967015,113.69329043597185,-16.847646076648658,3.7378999969923434,3446.917193208551
MH,79.13537116864322,169.19645916994432,666.6144757501731,1074.9330186413324,41.554366877444004,-19.434300563374357,18.64396062621256,733.9492642667484
MH,49.063333121820456,209.87644383750776,3130.2922527288606,1091.8001226547278,108.78478845620808,-20.081622498689573,6.413484432072828,2531.4670892743748
MH,59.683788633093194,211.21779548619432,2709.5097584331993,1333.9137486236975,104.44040128171098,-25.986397640745633,17.25947971005943,3584.5306768993905
MH,50.93164019724515,204.07583483387614,3231.763497515,1180.4010915768283,111.82178169648508,-21.940289677277956,14.536845354087509,3282.864864755706
MH,61.932014185415795,223.2147594963566,2175.9966501607964,1243.1912784925669,83.64307825190596,-23.669570748065468,8.315051253515971,1249.1031596638509
MH,53.80455512322048,203.9205009609365,3204.8643925741744,1198.8646003937167,112.80891463058265,-21.114648851457616,15.47525968372068,6162.91864089489
MH,55.184571542535295,218.33895985476667,2778.2453159411466,1280.5422839228236,91.11155564767357,-21.932694791206522,0.8536043318899829,1309.57498047161
MH,63.08920579048793,215.18778811076044,2231.4259392622207,1302.572399696274,83.7604562603581,-24.43778745889059,11.089276543028298,1837.4621149159848
MH,57.36989778835763,210.38512378419279,2929.7848880996116,1338.0289514530534,99.36337029691727,-21.541331973414657,15.467386994541798,1740.74561914667
MH,67.4195376695008,216.69662561622593,2033.0818171372678,1369.1953779312305,78.01298650059455,-26.092032035729563,7.125332791141638,2559.4683492046306
MH,71.71883776422816,215.5529026902568,1757.119425643014,1535.7052056924197,87.6621274684909,-17.63968344293522,10.837086178928566,3020.0860089998396
MH,73.29022586405554,222.2917018318948,1563.7705754323333,1543.137988404242,68.85600619611775,-18.668231890671684,9.35297882206636,2228.7408172775904
MH,69.19816690771907,227.66211902221465,1679.5325644425823,1671.1862532640944,62.5932634197844,-25.643170926510344,5.0624202602629005,547.4668588689689
MH,51.81070845910411,260.9929768713867,4412.2171536404885,1651.2120940508635,160.5848043206729,-26.397481357644853,11.01760538969987,3444.194365414485
MH,77.91356858005236,207.7868755275315,1366.1120604208452,1743.0228095641864,42.6181506339329,-23.875383723913952,10.108286849646863,4607.166664325484
MH,47.415146468997094,266.9194717571014,4430.696900909034,1532.82770203352,122.12869004785925,-11.342506299047875,2.019522014459257,1854.0553854124068
MH,45.69395284591547,256.82169195753977,4858.100937602183,1447.1375193237368,148.65870453404153,-24.84849354128564,8.242457738907579,4434.160889167171
MH,49.740987928451645,256.4698369493425,4765.226332261387,1627.5147962364692,141.16606794409225,-25.69260412283787,16.205656697380746,3862.081946316049
MH,57.42245538628753,285.189276167589,2762.300021732897,1943.2480754663384,74.90783229152026,-21.143486318296812,12.177437410180422,561.9997797831141
MH,53.69533492499401,257.3874198606544,4510.953618239794,1815.005183195661,124.81822126080071,-20.292618465169987,15.478997388673989,3781.635368133968
MH,59.44106360579884,263.91885460087536,3877.013807304112,1955.685347702402,105.28543391585764,-24.551189720394472,23.215436997789777,2897.9784626851015
MH,54.965844637850125,268.88749209131333,4066.8184264086262,1897.6805394142882,100.7028820077872,-12.611498396193312,0.4190405802089696,1629.0857222755487
MH,69.5447802273243,294.086260178333,1641.4174800937267,1933.918411425099,49.535436489483516,-18.05047782465845,9.363858470570083,520.9396935922531
MH,65.5514820666183,261.13739916053737,3451.4340114448346,2293.4125704556573,86.01090067304101,-15.513245548155549,2.880235425323887,2845.224156145748
MH,67.73625087555219,273.75543672734074,2672.299202066327,2340.1442271895876,64.74452921087031,-27.427999918072874,16.797655472891318,940.4985593417575
MH,63.24278374671411,263.25288673558236,3553.44130583947,2196.860200399699,113.94402330856514,-21.3537308442176,15.323824429175817,1571.1801672660022
MH,73.64764898216933,286.2082484518867,1930.8003517078787,2577.1891814397445,79.96335918491934,-30.198407477496023,17.253618361770982,621.3832543633175
MH,47.60530215426767,309.7326779882749,6053.878242648413,1979.3627872804323,170.7941770406313,-22.88167843476284,11.18653340707494,4771.955076520076
MH,45.5561208047008,310.1001948645575,4292.87241050562,2090.0011678016476,168.97027052850837,-25.495116439200594,1.5249184898737553,1606.4844875187373
MH,77.41686454199024,284.1894461993655,1192.8695331368845,2732.199331640104,108.93805191772034,-27.09264680208752,21.173474941320837,374.4708972762277
MH,75.61461585742751,267.74224048771,2204.2435100331513,2589.9268145011197,67.60935295716737,-23.058534983336557,15.400239446222866,1347.9826110737486
MH,49.68921362831609,312.1112895679513,5778.47149187789,2054.7929939251408,186.11932007706972,-26.607414618319886,4.823086142895303,3890.249655643516
MH,79.60081581463328,273.8669028280008,1578.1358498145125,2659.009431719029,75.25572489483727,-23.890334821159485,21.044717821865497,947.7804544230322
MH,53.526935160212936,319.6463415642596,5217.3782362495085,2443.884841228074,112.87664716374836,-16.370991045861253,1.802733453213273,1618.3257105123307
MH,63.985584392067636,365.95254497403755,2303.2785708675174,2297.78820805879,64.85770692226126,-20.919117489567707,7.824037365818789,457.75963063568594
MH,55.368666538531095,318.9791702912626,4735.200694574729,2585.6885516106186,126.96158461607703,-24.08569372182411,6.275721257928282,1102.6862506407338
